sender_account,receiver_account,transaction_amount,timestamp,is_fraud,tx_id
ACC001430,ACC004177,38.33,2023-06-23 03:56:48,0,TX00048594
ACC000920,ACC002490,706.03,2023-06-23 04:00:37,1,TX00048595
ACC003984,ACC004871,78.5,2023-06-23 04:20:29,0,TX00048596
ACC002224,ACC004057,144.46,2023-06-23 04:21:17,0,TX00048597
ACC002484,ACC002833,872.49,2023-06-23 04:24:56,0,TX00048598
ACC000229,ACC000323,129.75,2023-06-23 04:26:39,0,TX00048599
ACC002312,ACC002088,2256.46,2023-06-23 04:28:35,0,TX00048600
ACC000161,ACC002230,205.57,2023-06-23 04:30:19,0,TX00048601
ACC004352,ACC004271,16.18,2023-06-23 04:34:55,0,TX00048602
ACC002015,ACC000721,897.91,2023-06-23 04:36:41,0,TX00048603
ACC004887,ACC004814,37.88,2023-06-23 04:42:14,0,TX00048604
ACC002012,ACC003263,143.23,2023-06-23 04:45:49,0,TX00048605
ACC004360,ACC001282,414.9,2023-06-23 05:05:11,0,TX00048606
ACC003561,ACC000751,2893.81,2023-06-23 05:06:04,0,TX00048607
ACC004284,ACC000428,13.39,2023-06-23 05:07:57,0,TX00048608
ACC003508,ACC000331,237.83,2023-06-23 05:09:20,0,TX00048609
ACC000284,ACC002213,774.41,2023-06-23 05:27:28,0,TX00048610
ACC001228,ACC003825,2505.08,2023-06-23 05:28:51,0,TX00048611
ACC004992,ACC004486,1097.64,2023-06-23 05:33:32,0,TX00048612
ACC002440,ACC004986,93.93,2023-06-23 05:34:47,0,TX00048613
ACC001845,ACC001217,185.33,2023-06-23 05:34:56,0,TX00048614
ACC002534,ACC001854,1343.6,2023-06-23 05:43:47,0,TX00048615
ACC000617,ACC000257,4883.22,2023-06-23 05:51:01,0,TX00048616
ACC003714,ACC003733,8359.04,2023-06-23 06:00:53,0,TX00048617
ACC002575,ACC002668,246.0,2023-06-23 06:04:50,0,TX00048618
ACC003673,ACC000874,357.22,2023-06-23 06:22:42,0,TX00048619
ACC000707,ACC000073,412.38,2023-06-23 06:25:20,0,TX00048620
ACC002990,ACC003197,12267.03,2023-06-23 06:29:23,0,TX00048621
ACC004253,ACC002194,537.2,2023-06-23 06:31:03,0,TX00048622
ACC002819,ACC004050,2013.18,2023-06-23 06:40:08,0,TX00048623
ACC000283,ACC000866,1074.2,2023-06-23 06:43:02,0,TX00048624
ACC001368,ACC000358,1151.02,2023-06-23 06:50:14,0,TX00048625
ACC001736,ACC004467,235.22,2023-06-23 07:08:01,0,TX00048626
ACC004551,ACC000925,419.04,2023-06-23 07:11:58,0,TX00048627
ACC000931,ACC000429,73.65,2023-06-23 07:18:33,0,TX00048628
ACC003651,ACC002336,4458.81,2023-06-23 07:23:00,0,TX00048629
ACC003935,ACC004490,162.07,2023-06-23 07:32:36,0,TX00048630
ACC002860,ACC003545,227.58,2023-06-23 07:33:50,0,TX00048631
ACC001575,ACC002196,1127.53,2023-06-23 07:48:04,0,TX00048632
ACC001125,ACC004172,169.86,2023-06-23 08:14:28,0,TX00048633
ACC000144,ACC004506,127.07,2023-06-23 08:25:03,0,TX00048634
ACC002167,ACC002736,1897.77,2023-06-23 08:25:27,0,TX00048635
ACC000672,ACC001131,1823.76,2023-06-23 08:33:35,0,TX00048636
ACC003840,ACC002965,18640.1,2023-06-23 08:39:06,0,TX00048637
ACC002944,ACC000566,7298.74,2023-06-23 08:52:44,0,TX00048638
ACC003462,ACC000794,452.05,2023-06-23 08:53:37,0,TX00048639
ACC000420,ACC001347,7662.79,2023-06-23 08:55:42,0,TX00048640
ACC002067,ACC001494,391.97,2023-06-23 09:04:20,0,TX00048641
ACC002364,ACC004030,2184.03,2023-06-23 09:06:00,0,TX00048642
ACC001902,ACC000128,28.04,2023-06-23 09:09:04,0,TX00048643
ACC002817,ACC002321,467.87,2023-06-23 09:15:01,0,TX00048644
ACC004478,ACC001408,14.4,2023-06-23 09:18:01,0,TX00048645
ACC003919,ACC003204,30.99,2023-06-23 09:37:06,1,TX00048646
ACC003807,ACC001679,174.85,2023-06-23 09:37:48,0,TX00048647
ACC003460,ACC000179,1793.04,2023-06-23 09:54:45,0,TX00048648
ACC004957,ACC004454,202.17,2023-06-23 09:57:38,0,TX00048649
ACC001037,ACC004814,95.7,2023-06-23 10:03:40,0,TX00048650
ACC004666,ACC004321,641.33,2023-06-23 10:05:10,0,TX00048651
ACC002891,ACC002141,1042.16,2023-06-23 10:06:59,0,TX00048652
ACC002568,ACC002290,49.16,2023-06-23 10:11:09,0,TX00048653
ACC004458,ACC000095,10.3,2023-06-23 10:11:42,0,TX00048654
ACC004071,ACC001199,4012.79,2023-06-23 10:24:44,0,TX00048655
ACC004905,ACC001324,677.95,2023-06-23 10:29:11,0,TX00048656
ACC004336,ACC004728,2773.09,2023-06-23 10:37:28,0,TX00048657
ACC001369,ACC003127,202.24,2023-06-23 10:39:54,0,TX00048658
ACC001474,ACC000957,3415.95,2023-06-23 10:40:38,0,TX00048659
ACC003612,ACC000580,1634.98,2023-06-23 10:45:04,0,TX00048660
ACC001765,ACC002066,6509.04,2023-06-23 10:49:40,0,TX00048661
ACC001015,ACC001661,1067.99,2023-06-23 10:50:32,0,TX00048662
ACC002782,ACC003031,17975.76,2023-06-23 10:53:49,0,TX00048663
ACC001232,ACC001856,243.54,2023-06-23 10:56:33,0,TX00048664
ACC000320,ACC000132,252.82,2023-06-23 10:56:38,0,TX00048665
ACC004713,ACC001345,1377.06,2023-06-23 10:58:42,0,TX00048666
ACC002628,ACC001605,1303.73,2023-06-23 10:59:38,1,TX00048667
ACC002269,ACC003528,26.3,2023-06-23 11:22:40,0,TX00048668
ACC003008,ACC001101,146.52,2023-06-23 11:25:39,0,TX00048669
ACC001597,ACC004041,54.88,2023-06-23 11:35:03,0,TX00048670
ACC003389,ACC002289,2187.18,2023-06-23 12:06:42,0,TX00048671
ACC002056,ACC003106,4139.03,2023-06-23 12:13:05,0,TX00048672
ACC004309,ACC003429,625.86,2023-06-23 12:22:06,0,TX00048673
ACC003177,ACC003252,459.67,2023-06-23 12:28:15,0,TX00048674
ACC001601,ACC004265,367.85,2023-06-23 12:30:15,0,TX00048675
ACC003196,ACC001095,2293.53,2023-06-23 12:32:21,0,TX00048676
ACC001564,ACC000122,688.27,2023-06-23 12:39:32,0,TX00048677
ACC002691,ACC000154,2026.15,2023-06-23 12:40:14,0,TX00048678
ACC001984,ACC004567,7524.93,2023-06-23 12:47:20,0,TX00048679
ACC003193,ACC002623,198.19,2023-06-23 12:52:07,0,TX00048680
ACC001081,ACC001456,150.88,2023-06-23 12:53:15,0,TX00048681
ACC003776,ACC002072,135.93,2023-06-23 12:54:21,0,TX00048682
ACC002255,ACC003077,1086.57,2023-06-23 13:11:33,0,TX00048683
ACC001171,ACC002753,1053.24,2023-06-23 13:19:36,0,TX00048684
ACC001216,ACC000781,4921.05,2023-06-23 13:28:09,0,TX00048685
ACC003798,ACC003780,426.79,2023-06-23 13:33:32,0,TX00048686
ACC001694,ACC002801,596.91,2023-06-23 13:33:46,0,TX00048687
ACC000728,ACC000466,17764.78,2023-06-23 13:37:16,0,TX00048688
ACC002602,ACC000440,312.42,2023-06-23 13:37:45,0,TX00048689
ACC002279,ACC003289,3595.87,2023-06-23 13:42:03,0,TX00048690
ACC003546,ACC004333,3717.47,2023-06-23 13:48:04,0,TX00048691
ACC002507,ACC001936,706.39,2023-06-23 13:53:56,0,TX00048692
ACC001828,ACC003967,515.31,2023-06-23 13:56:24,1,TX00048693
ACC001689,ACC003707,26.85,2023-06-23 14:04:09,0,TX00048694
ACC004021,ACC001343,1242.86,2023-06-23 14:05:14,0,TX00048695
ACC003809,ACC002456,7270.18,2023-06-23 14:05:31,0,TX00048696
ACC001679,ACC002820,69.04,2023-06-23 14:06:44,0,TX00048697
ACC003242,ACC004421,512.39,2023-06-23 14:12:02,0,TX00048698
ACC000319,ACC001620,1145.44,2023-06-23 14:12:45,0,TX00048699
ACC000644,ACC000698,3300.47,2023-06-23 14:25:14,0,TX00048700
ACC002251,ACC001721,9253.49,2023-06-23 14:39:39,0,TX00048701
ACC004304,ACC003648,219.21,2023-06-23 14:41:54,0,TX00048702
ACC004394,ACC001379,890.43,2023-06-23 14:43:17,0,TX00048703
ACC001569,ACC000083,91.73,2023-06-23 14:51:02,0,TX00048704
ACC002506,ACC001216,4592.19,2023-06-23 14:56:46,0,TX00048705
ACC001438,ACC003160,9919.17,2023-06-23 14:59:26,0,TX00048706
ACC001992,ACC000232,12.6,2023-06-23 15:13:51,0,TX00048707
ACC002435,ACC000741,221.21,2023-06-23 15:24:24,0,TX00048708
ACC003580,ACC003114,3329.01,2023-06-23 15:28:10,0,TX00048709
ACC004727,ACC002930,2530.31,2023-06-23 15:30:44,0,TX00048710
ACC004342,ACC003697,68.69,2023-06-23 15:33:44,0,TX00048711
ACC002575,ACC000486,2180.89,2023-06-23 15:37:40,0,TX00048712
ACC002587,ACC000285,386.12,2023-06-23 15:38:03,0,TX00048713
ACC000072,ACC000147,4179.94,2023-06-23 15:39:45,0,TX00048714
ACC002568,ACC001716,310.74,2023-06-23 15:43:06,0,TX00048715
ACC004678,ACC003791,346.67,2023-06-23 15:48:02,0,TX00048716
ACC003184,ACC003598,1517.17,2023-06-23 16:00:51,0,TX00048717
ACC004711,ACC000166,471.24,2023-06-23 16:01:39,0,TX00048718
ACC000184,ACC001451,144.58,2023-06-23 16:50:19,0,TX00048719
ACC002280,ACC000891,608.51,2023-06-23 16:50:38,0,TX00048720
ACC000401,ACC000574,3500.28,2023-06-23 17:02:32,0,TX00048721
ACC000851,ACC001221,153.67,2023-06-23 17:06:46,0,TX00048722
ACC001610,ACC002678,120.81,2023-06-23 17:10:08,0,TX00048723
ACC001657,ACC000693,1372.13,2023-06-23 17:14:29,0,TX00048724
ACC003447,ACC000330,169.09,2023-06-23 17:24:50,0,TX00048725
ACC003961,ACC000347,689.64,2023-06-23 17:41:41,0,TX00048726
ACC004916,ACC000278,418.17,2023-06-23 17:46:42,0,TX00048727
ACC000580,ACC002220,700.07,2023-06-23 17:58:02,0,TX00048728
ACC002577,ACC002079,76.14,2023-06-23 17:59:24,0,TX00048729
ACC001672,ACC004346,770.16,2023-06-23 18:15:48,0,TX00048730
ACC001808,ACC002565,444.57,2023-06-23 18:17:42,0,TX00048731
ACC002140,ACC001720,334.77,2023-06-23 18:18:02,0,TX00048732
ACC000687,ACC003806,270.49,2023-06-23 18:18:05,0,TX00048733
ACC000661,ACC004030,471.35,2023-06-23 18:23:10,0,TX00048734
ACC001929,ACC001290,10316.16,2023-06-23 18:38:04,0,TX00048735
ACC003672,ACC003890,701.79,2023-06-23 18:39:32,0,TX00048736
ACC004137,ACC000491,8156.79,2023-06-23 18:41:29,0,TX00048737
ACC002144,ACC002451,619.36,2023-06-23 18:42:43,0,TX00048738
ACC003550,ACC000794,1757.07,2023-06-23 18:46:59,0,TX00048739
ACC004151,ACC000859,1376.18,2023-06-23 18:55:04,1,TX00048740
ACC003800,ACC003260,2438.53,2023-06-23 18:58:04,0,TX00048741
ACC001133,ACC001577,506.3,2023-06-23 19:04:57,0,TX00048742
ACC001050,ACC001143,115.65,2023-06-23 19:30:38,0,TX00048743
ACC004667,ACC002253,37.44,2023-06-23 19:30:59,0,TX00048744
ACC001621,ACC002851,12786.09,2023-06-23 19:33:15,0,TX00048745
ACC001039,ACC004192,2911.4,2023-06-23 19:33:56,0,TX00048746
ACC002880,ACC000895,264.91,2023-06-23 19:40:35,0,TX00048747
ACC002562,ACC000095,977.91,2023-06-23 19:44:43,0,TX00048748
ACC001337,ACC002459,351.12,2023-06-23 19:45:41,1,TX00048749
ACC001145,ACC001248,920.47,2023-06-23 19:54:50,0,TX00048750
ACC001984,ACC003680,381.91,2023-06-23 20:00:29,0,TX00048751
ACC002948,ACC002711,1728.51,2023-06-23 20:12:38,0,TX00048752
ACC001224,ACC004964,25.03,2023-06-23 20:22:32,0,TX00048753
ACC001065,ACC000835,54.07,2023-06-23 20:25:49,0,TX00048754
ACC001022,ACC004378,9974.67,2023-06-23 20:25:52,0,TX00048755
ACC004658,ACC001992,390.59,2023-06-23 20:26:54,0,TX00048756
ACC002544,ACC003215,64.75,2023-06-23 20:33:28,0,TX00048757
ACC004987,ACC002358,1170.87,2023-06-23 20:39:19,0,TX00048758
ACC004047,ACC001213,574.91,2023-06-23 20:43:06,0,TX00048759
ACC000181,ACC001941,21.69,2023-06-23 20:47:38,0,TX00048760
ACC001278,ACC001102,103.0,2023-06-23 20:48:29,0,TX00048761
ACC003817,ACC003519,858.9,2023-06-23 20:55:48,0,TX00048762
ACC004783,ACC004760,1380.83,2023-06-23 21:01:10,0,TX00048763
ACC002900,ACC002048,1216.56,2023-06-23 21:02:12,0,TX00048764
ACC000883,ACC001661,2396.82,2023-06-23 21:04:29,0,TX00048765
ACC002972,ACC004376,2602.92,2023-06-23 21:06:23,0,TX00048766
ACC001427,ACC003429,131.61,2023-06-23 21:08:57,0,TX00048767
ACC002527,ACC001027,66.93,2023-06-23 21:26:37,0,TX00048768
ACC004092,ACC002268,2511.11,2023-06-23 21:26:45,0,TX00048769
ACC002365,ACC001551,1890.35,2023-06-23 21:48:11,0,TX00048770
ACC003417,ACC003246,41.75,2023-06-23 21:54:09,0,TX00048771
ACC004400,ACC003872,136.28,2023-06-23 22:16:20,0,TX00048772
ACC002118,ACC002541,775.62,2023-06-23 22:24:09,0,TX00048773
ACC004091,ACC001374,863.46,2023-06-23 22:29:54,0,TX00048774
ACC000593,ACC004283,2183.94,2023-06-23 22:45:18,0,TX00048775
ACC003014,ACC003882,1358.81,2023-06-23 22:51:16,0,TX00048776
ACC001465,ACC002030,1383.33,2023-06-23 22:51:22,0,TX00048777
ACC000931,ACC000180,393.16,2023-06-23 22:54:23,0,TX00048778
ACC001830,ACC002159,6569.48,2023-06-23 22:59:44,0,TX00048779
ACC001674,ACC003528,43.48,2023-06-23 23:06:18,0,TX00048780
ACC004516,ACC003551,138.34,2023-06-23 23:10:38,0,TX00048781
ACC003931,ACC002783,373.3,2023-06-23 23:21:02,0,TX00048782
ACC001016,ACC003181,1720.18,2023-06-23 23:29:00,0,TX00048783
ACC002837,ACC002003,106.13,2023-06-23 23:33:18,0,TX00048784
ACC001547,ACC002684,3132.29,2023-06-23 23:36:22,0,TX00048785
ACC003747,ACC001280,140.84,2023-06-23 23:40:25,0,TX00048786
ACC003419,ACC003252,135.02,2023-06-23 23:55:15,0,TX00048787
ACC003551,ACC002903,166.55,2023-06-23 23:59:05,0,TX00048788
ACC002902,ACC000364,10.0,2023-06-24 00:18:22,0,TX00048789
ACC002856,ACC001701,11741.52,2023-06-24 00:19:50,0,TX00048790
ACC000637,ACC002937,158.82,2023-06-24 00:25:13,0,TX00048791
ACC002962,ACC002489,2688.22,2023-06-24 00:31:41,0,TX00048792
ACC000686,ACC001948,189.26,2023-06-24 00:35:08,0,TX00048793
ACC002311,ACC002390,363.71,2023-06-24 00:46:01,0,TX00048794
ACC003300,ACC000047,1175.18,2023-06-24 00:47:10,0,TX00048795
ACC000697,ACC001598,108.85,2023-06-24 00:51:11,0,TX00048796
ACC003735,ACC000068,96.02,2023-06-24 00:56:40,0,TX00048797
ACC002893,ACC001885,647.14,2023-06-24 01:03:56,0,TX00048798
ACC002359,ACC004917,186.57,2023-06-24 01:09:33,0,TX00048799
ACC000517,ACC002044,80.82,2023-06-24 01:12:41,0,TX00048800
ACC004807,ACC002397,292.06,2023-06-24 01:15:39,0,TX00048801
ACC003752,ACC003378,2886.46,2023-06-24 01:16:23,0,TX00048802
ACC001597,ACC001267,129.03,2023-06-24 01:19:38,0,TX00048803
ACC003820,ACC003928,5317.69,2023-06-24 01:45:06,0,TX00048804
ACC004031,ACC002057,835.6,2023-06-24 01:50:31,1,TX00048805
ACC002249,ACC000436,2830.69,2023-06-24 01:52:06,1,TX00048806
ACC000840,ACC001911,145.22,2023-06-24 01:56:04,0,TX00048807
ACC003188,ACC001140,151.01,2023-06-24 02:07:00,0,TX00048808
ACC000417,ACC000755,421.06,2023-06-24 02:18:07,0,TX00048809
ACC000928,ACC001366,1928.06,2023-06-24 02:27:44,0,TX00048810
ACC003222,ACC002753,332.37,2023-06-24 02:29:55,0,TX00048811
ACC004647,ACC002752,61.7,2023-06-24 02:40:07,1,TX00048812
ACC001479,ACC004295,1020.11,2023-06-24 02:54:20,0,TX00048813
ACC004860,ACC003573,821.92,2023-06-24 02:56:10,0,TX00048814
ACC000680,ACC002239,1413.85,2023-06-24 03:16:36,0,TX00048815
ACC001054,ACC000181,4487.36,2023-06-24 03:16:53,0,TX00048816
ACC003321,ACC003656,1569.9,2023-06-24 03:49:28,0,TX00048817
ACC000208,ACC001451,111.2,2023-06-24 03:51:32,0,TX00048818
ACC000592,ACC004517,11.89,2023-06-24 03:53:49,0,TX00048819
ACC002133,ACC003950,157.93,2023-06-24 04:00:06,0,TX00048820
ACC002728,ACC003281,2331.93,2023-06-24 04:11:16,0,TX00048821
ACC002718,ACC000584,1992.77,2023-06-24 04:26:20,0,TX00048822
ACC002739,ACC002962,516.42,2023-06-24 04:43:55,1,TX00048823
ACC004896,ACC000676,1789.71,2023-06-24 04:47:03,0,TX00048824
ACC002173,ACC001866,1368.55,2023-06-24 04:50:39,0,TX00048825
ACC000181,ACC002815,186.23,2023-06-24 04:51:16,0,TX00048826
ACC000925,ACC000756,35719.84,2023-06-24 04:52:30,0,TX00048827
ACC002806,ACC000902,185.8,2023-06-24 05:04:40,0,TX00048828
ACC002802,ACC000174,10.0,2023-06-24 05:10:51,0,TX00048829
ACC003093,ACC002623,1250.02,2023-06-24 05:19:56,0,TX00048830
ACC002362,ACC000514,38287.42,2023-06-24 05:20:50,0,TX00048831
ACC004655,ACC002055,4953.63,2023-06-24 05:21:56,0,TX00048832
ACC004953,ACC000102,6167.63,2023-06-24 05:23:23,0,TX00048833
ACC001552,ACC002872,6878.46,2023-06-24 05:42:55,0,TX00048834
ACC002308,ACC000754,61.89,2023-06-24 05:53:56,0,TX00048835
ACC000598,ACC004077,1455.14,2023-06-24 05:57:38,0,TX00048836
ACC003683,ACC004583,74.1,2023-06-24 06:04:38,0,TX00048837
ACC003568,ACC001792,77.78,2023-06-24 06:05:18,0,TX00048838
ACC001500,ACC000388,103.75,2023-06-24 06:09:39,1,TX00048839
ACC003523,ACC000425,10.0,2023-06-24 06:13:26,0,TX00048840
ACC002162,ACC003471,1098.65,2023-06-24 06:24:45,0,TX00048841
ACC001881,ACC002187,92.84,2023-06-24 06:28:40,0,TX00048842
ACC000900,ACC002510,20.46,2023-06-24 06:35:09,0,TX00048843
ACC000072,ACC001867,1989.15,2023-06-24 06:56:11,0,TX00048844
ACC002534,ACC004112,212.0,2023-06-24 07:06:51,0,TX00048845
ACC000606,ACC002933,1118.26,2023-06-24 07:08:55,0,TX00048846
ACC000593,ACC004715,455.66,2023-06-24 07:30:19,0,TX00048847
ACC004944,ACC001100,3006.71,2023-06-24 07:39:02,0,TX00048848
ACC002339,ACC004645,9374.11,2023-06-24 07:41:45,0,TX00048849
ACC003880,ACC000524,39067.91,2023-06-24 07:42:55,0,TX00048850
ACC004925,ACC003601,1735.4,2023-06-24 07:46:31,0,TX00048851
ACC003733,ACC004332,316.14,2023-06-24 07:49:35,0,TX00048852
ACC004060,ACC002054,831.72,2023-06-24 07:55:23,0,TX00048853
ACC003001,ACC003597,59.14,2023-06-24 08:12:24,0,TX00048854
ACC002712,ACC001185,705.78,2023-06-24 08:14:07,0,TX00048855
ACC004610,ACC003395,2664.49,2023-06-24 08:34:12,0,TX00048856
ACC002494,ACC000542,375.8,2023-06-24 08:44:12,0,TX00048857
ACC000371,ACC003526,3138.81,2023-06-24 09:00:36,0,TX00048858
ACC001988,ACC000450,389.09,2023-06-24 09:00:48,0,TX00048859
ACC002064,ACC002433,451.62,2023-06-24 09:07:55,0,TX00048860
ACC000605,ACC004603,719.98,2023-06-24 09:09:01,1,TX00048861
ACC000311,ACC000771,72.42,2023-06-24 09:14:20,0,TX00048862
ACC002722,ACC004922,2698.04,2023-06-24 09:16:31,0,TX00048863
ACC002006,ACC002748,90.83,2023-06-24 09:17:13,1,TX00048864
ACC003322,ACC000930,161.86,2023-06-24 09:30:51,0,TX00048865
ACC000192,ACC004481,896.68,2023-06-24 09:36:55,0,TX00048866
ACC004015,ACC001625,215.7,2023-06-24 09:39:13,0,TX00048867
ACC003787,ACC001486,173.89,2023-06-24 09:59:39,0,TX00048868
ACC002934,ACC003546,331.67,2023-06-24 10:01:42,0,TX00048869
ACC003075,ACC000397,22448.64,2023-06-24 10:07:42,0,TX00048870
ACC001438,ACC000630,2727.58,2023-06-24 10:21:54,0,TX00048871
ACC004303,ACC004590,777.12,2023-06-24 10:25:16,0,TX00048872
ACC003751,ACC001366,4601.63,2023-06-24 10:44:38,0,TX00048873
ACC004064,ACC000762,506.54,2023-06-24 11:05:23,0,TX00048874
ACC001966,ACC003206,385.95,2023-06-24 11:06:04,0,TX00048875
ACC003245,ACC003855,17.06,2023-06-24 11:15:25,0,TX00048876
ACC001452,ACC000041,1254.42,2023-06-24 11:36:31,0,TX00048877
ACC001701,ACC002018,39.12,2023-06-24 11:42:55,0,TX00048878
ACC000182,ACC001305,84.11,2023-06-24 11:47:04,0,TX00048879
ACC001072,ACC001525,78.8,2023-06-24 11:47:41,0,TX00048880
ACC000863,ACC004593,21207.33,2023-06-24 11:50:55,0,TX00048881
ACC003338,ACC004899,56.78,2023-06-24 11:55:40,0,TX00048882
ACC002953,ACC004590,77.67,2023-06-24 11:58:24,0,TX00048883
ACC004616,ACC002340,106.59,2023-06-24 12:03:39,0,TX00048884
ACC002003,ACC003380,149.17,2023-06-24 12:09:20,0,TX00048885
ACC001065,ACC003471,37.33,2023-06-24 12:18:36,0,TX00048886
ACC002004,ACC004521,2044.05,2023-06-24 12:22:35,0,TX00048887
ACC000861,ACC001247,1588.26,2023-06-24 12:31:15,0,TX00048888
ACC004827,ACC004342,111.42,2023-06-24 12:33:59,0,TX00048889
ACC002558,ACC002443,837.85,2023-06-24 12:36:29,0,TX00048890
ACC002711,ACC001973,895.76,2023-06-24 12:37:51,0,TX00048891
ACC000209,ACC003289,1353.57,2023-06-24 12:40:15,0,TX00048892
ACC001377,ACC002801,752.65,2023-06-24 12:44:10,0,TX00048893
ACC002826,ACC002116,10.0,2023-06-24 12:49:53,0,TX00048894
ACC000647,ACC003994,263.28,2023-06-24 12:52:49,0,TX00048895
ACC003941,ACC003693,2203.87,2023-06-24 12:59:51,0,TX00048896
ACC002971,ACC001810,19097.04,2023-06-24 13:01:08,0,TX00048897
ACC000057,ACC003160,109.61,2023-06-24 13:19:50,0,TX00048898
ACC002930,ACC003724,891.88,2023-06-24 13:22:50,0,TX00048899
ACC001919,ACC004010,247.56,2023-06-24 13:22:58,0,TX00048900
ACC003259,ACC001978,336.81,2023-06-24 13:24:47,0,TX00048901
ACC003533,ACC003795,75.29,2023-06-24 13:30:31,0,TX00048902
ACC003154,ACC003198,868.88,2023-06-24 13:35:13,0,TX00048903
ACC004712,ACC004028,73.68,2023-06-24 13:36:04,1,TX00048904
ACC003280,ACC003828,156.46,2023-06-24 13:45:29,0,TX00048905
ACC002327,ACC002750,13114.33,2023-06-24 13:48:49,0,TX00048906
ACC003626,ACC001241,278.76,2023-06-24 13:54:55,0,TX00048907
ACC002617,ACC001594,607.68,2023-06-24 14:10:17,0,TX00048908
ACC003672,ACC001734,1536.59,2023-06-24 14:21:23,0,TX00048909
ACC001657,ACC003743,198.21,2023-06-24 14:37:31,0,TX00048910
ACC004996,ACC003536,1009.22,2023-06-24 14:45:57,0,TX00048911
ACC001611,ACC003678,234.98,2023-06-24 14:54:00,0,TX00048912
ACC002143,ACC004509,26199.38,2023-06-24 14:55:37,0,TX00048913
ACC004729,ACC000941,43.61,2023-06-24 14:59:23,0,TX00048914
ACC002462,ACC004563,332.61,2023-06-24 15:00:17,0,TX00048915
ACC003593,ACC000878,958.5,2023-06-24 15:01:39,0,TX00048916
ACC003858,ACC003534,696.12,2023-06-24 15:08:24,0,TX00048917
ACC002480,ACC001052,1456.55,2023-06-24 15:16:14,0,TX00048918
ACC002526,ACC003927,354.37,2023-06-24 15:36:54,0,TX00048919
ACC002951,ACC003211,1339.29,2023-06-24 15:46:31,0,TX00048920
ACC001827,ACC004082,211.22,2023-06-24 16:05:38,0,TX00048921
ACC001358,ACC004299,28161.0,2023-06-24 16:08:58,0,TX00048922
ACC003545,ACC004424,150.1,2023-06-24 16:13:49,0,TX00048923
ACC002309,ACC000449,821.6,2023-06-24 16:16:12,0,TX00048924
ACC004070,ACC000042,355.94,2023-06-24 16:19:44,0,TX00048925
ACC004032,ACC002243,161.2,2023-06-24 16:37:55,0,TX00048926
ACC003037,ACC002833,1546.0,2023-06-24 17:06:06,0,TX00048927
ACC004878,ACC000930,97.79,2023-06-24 17:14:41,1,TX00048928
ACC000372,ACC002967,14615.49,2023-06-24 17:17:37,0,TX00048929
ACC004795,ACC000368,9893.12,2023-06-24 17:17:38,0,TX00048930
ACC001418,ACC003256,503.63,2023-06-24 17:24:55,0,TX00048931
ACC004913,ACC004656,1665.16,2023-06-24 17:28:04,0,TX00048932
ACC004930,ACC002618,67.76,2023-06-24 17:38:28,0,TX00048933
ACC001851,ACC003965,52.84,2023-06-24 17:40:53,0,TX00048934
ACC002042,ACC004853,2427.37,2023-06-24 17:43:39,0,TX00048935
ACC003103,ACC002978,1413.17,2023-06-24 17:53:19,0,TX00048936
ACC003501,ACC003633,282.22,2023-06-24 18:11:18,0,TX00048937
ACC003245,ACC003657,185.4,2023-06-24 18:22:17,0,TX00048938
ACC001066,ACC004974,461.3,2023-06-24 18:33:47,0,TX00048939
ACC001369,ACC001915,69.23,2023-06-24 18:42:21,0,TX00048940
ACC001846,ACC003594,27772.64,2023-06-24 18:42:45,0,TX00048941
ACC000426,ACC004520,4371.92,2023-06-24 18:57:41,0,TX00048942
ACC004462,ACC003980,66.53,2023-06-24 19:04:01,0,TX00048943
ACC001389,ACC000944,624.86,2023-06-24 19:14:11,0,TX00048944
ACC000647,ACC000150,2287.73,2023-06-24 19:22:55,0,TX00048945
ACC001552,ACC000135,1631.0,2023-06-24 19:36:41,0,TX00048946
ACC001095,ACC001971,557.22,2023-06-24 19:37:31,0,TX00048947
ACC004670,ACC004946,2170.59,2023-06-24 19:39:47,0,TX00048948
ACC000714,ACC000175,310.61,2023-06-24 19:44:55,0,TX00048949
ACC001714,ACC000835,360.1,2023-06-24 19:50:55,0,TX00048950
ACC004586,ACC004169,5396.79,2023-06-24 19:58:18,1,TX00048951
ACC002983,ACC003496,6253.68,2023-06-24 20:05:09,0,TX00048952
ACC000587,ACC003067,722.63,2023-06-24 20:08:24,0,TX00048953
ACC004867,ACC001651,378.34,2023-06-24 20:27:51,0,TX00048954
ACC003420,ACC002771,420.41,2023-06-24 20:41:03,0,TX00048955
ACC002813,ACC002924,1935.07,2023-06-24 20:43:56,0,TX00048956
ACC003536,ACC003980,795.97,2023-06-24 20:51:45,0,TX00048957
ACC000602,ACC004895,3750.02,2023-06-24 20:54:29,0,TX00048958
ACC004132,ACC000038,7365.95,2023-06-24 20:59:59,0,TX00048959
ACC000663,ACC002384,402.84,2023-06-24 21:04:12,1,TX00048960
ACC003582,ACC004583,101.34,2023-06-24 21:12:11,0,TX00048961
ACC002568,ACC004897,1361.9,2023-06-24 21:41:58,0,TX00048962
ACC003253,ACC000906,531.03,2023-06-24 21:51:49,0,TX00048963
ACC000326,ACC000936,659.04,2023-06-24 22:17:24,0,TX00048964
ACC002098,ACC001819,189.56,2023-06-24 22:20:48,0,TX00048965
ACC003230,ACC004951,250.34,2023-06-24 22:21:56,0,TX00048966
